"taxon","bm_stringy","bm_iron","bm_multi","variety","has_subsp","TAS","taxon.sans.subsp","section","subgenus","subgenus.infered","section.full","subgenus.full","animal","water_logging_tolerance_.1_month..6_months.1.6_months","water_logging_tolerance_.1_month.1.6_months","water_logging_tolerance_not_applicable","lp_deciduous","pgf_tree","pgf_shrub","pgf_treelet","pgf_multi","fc_seeding","ls_500plus","fr_resprouts","rs_epicormic","rs_lignotuber","rs_none","rs_multi","inund_tol","wl_tol","bm_box","bm_gum","bm_ribbon","bm_stocking","genome_size","plant_height","leaf_area","leaf_dry_mass","leaf_delta13C","leaf_N_per_dry_mass","leaf_C_per_dry_mass","leaf_length","leaf_width","SLA","seed_mass","vein_density","vein_angle_secondary","wood_density","SLA.log","plant_height.log","leaf_width.log","leaf_length.log","leaf_area.log","leaf_dry_mass.log","seed_mass.log","num_occ","eoo_km2","aoo_km2","eoo_centroid_lon","eoo_centroid_lat","bio1_min","bio1_max","bio1_02","bio1_98","bio1_05","bio1_95","bio1_10","bio1_90","bio5_min","bio5_max","bio5_02","bio5_98","bio5_05","bio5_95","bio5_10","bio5_90","bio6_min","bio6_max","bio6_02","bio6_98","bio6_05","bio6_95","bio6_10","bio6_90","bio10_min","bio10_max","bio10_02","bio10_98","bio10_05","bio10_95","bio10_10","bio10_90","bio12_min","bio12_max","bio12_02","bio12_98","bio12_05","bio12_95","bio12_10","bio12_90","bio14_min","bio14_max","bio14_02","bio14_98","bio14_05","bio14_95","bio14_10","bio14_90","bio17_min","bio17_max","bio17_02","bio17_98","bio17_05","bio17_95","bio17_10","bio17_90","BDW_min","BDW_max","BDW_02","BDW_98","BDW_05","BDW_95","BDW_10","BDW_90","CLY_min","CLY_max","CLY_02","CLY_98","CLY_05","CLY_95","CLY_10","CLY_90","DER_min","DER_max","DER_02","DER_98","DER_05","DER_95","DER_10","DER_90","pHc_min","pHc_max","pHc_02","pHc_98","pHc_05","pHc_95","pHc_10","pHc_90","PTO_min","PTO_max","PTO_02","PTO_98","PTO_05","PTO_95","PTO_10","PTO_90","SLT_min","SLT_max","SLT_02","SLT_98","SLT_05","SLT_95","SLT_10","SLT_90","SND_min","SND_max","SND_02","SND_98","SND_05","SND_95","SND_10","SND_90","aridity_min","aridity_max","aridity_02","aridity_98","aridity_05","aridity_95","aridity_10","aridity_90","bio1_b90","bio10_b90","bio12_b90","bio14_b90","aridity_b90","PTO_b90","aridity_05.log","aridity_95.log","bio12_b90.log","bio12_05.log","bio14_05.log","bio14_b90.log","aridity_b90.log","aridity_b90.sqrt","DER_95.log","PTO_05.log","PTO_b90.log","aridity_02.log","aridity_98.log","se.leaf_area","se.leaf_delta13C","se.leaf_N_per_dry_mass","se.specific_leaf_area","se.wood_density","se.seed_mass","se.seed_length","se.seed_width","se.leaf_N_per_area","se.leaf_length","se.leaf_width","se.plant_height","se.leaf_dry_mass","se.leaf_C_per_dry_mass","se.germination","se.genome_size","se.vein_angle_secondary","se.vein_density"
"Eucalyptus_macrorhyncha_macrorhyncha",1,0,0,0,0,0,"Eucalyptus_macrorrhyncha","Eucalyptus","Eucalyptus",0,"Eucalyptus","Eucalyptus","Eucalyptus_macrorhyncha_macrorhyncha",0,0,1,NA,1,0,0,0,NA,0,1,1,1,0,1,0,0,0,0,0,0,1.112542955,35,1961.85,450.175,NA,NA,NA,107.5,25,4.359361136,8.08,NA,NA,NA,1.472325518,3.555348061,3.218875825,4.677490848,7.581643185,6.109636396,2.089391873,259,669480.8671,940,146.2300283,-34.08325595,9,19,10,17,11,16,11,16,22,32,23,31,24,30,24,29,-2,7,0,6,0,6,1,5,16,26,16,24.84,17,24,18,23,419,1234,467.32,1018.72,496.9,925.7,514.2,881.2,16,71,18,62,18,56.1,22,52.2,58,217,62.16,196.84,64,184.1,77.8,168,1.000344207,1.538196842,1.072624579,1.518561906,1.132959789,1.508235127,1.209393414,1.486133472,10.38271443,37.95984713,11.88857883,31.10182771,13.61291545,28.30090879,15.12400999,25.82423833,0.946001768,45.34000015,0.998994439,16.05300507,1.002257645,12.93951292,1.158369136,9.407232475,4.137891531,7.254173597,4.330722996,6.22189538,4.403661497,5.901191036,4.510288541,5.687415695,0.012001022,0.063854235,0.014465348,0.044682229,0.015860244,0.038753768,0.017410073,0.035105704,7.471900463,23.70947488,9.079448261,20.91407991,9.536491537,20.25009076,10.35028149,19.68508135,29.73912334,76.45374171,41.31117073,70.29464696,45.89732018,69.40803846,50.12338384,66.4989296,0.239999995,1.069100022,0.271560003,0.810364001,0.312659994,0.726309985,0.332740003,0.682199979,5,7,428.8,38.1,0.413649991,0.022893524,-1.162638961,-0.319778379,6.063319984,6.208388799,2.944438979,3.666122467,0.346175006,0.643156273,2.560285647,-4.143939673,-3.776901205,-1.303572159,-0.210271748,14.9,NA,NA,0.0630125155000001,NA,6.62,0.452106182218293,NA,NA,32.5,13,NA,9.92500000000001,NA,NA,NA,NA,NA
"Eucalyptus_magnificata",0,0,0,0,0,0,"Eucalyptus_magnificata","Adnataria","Symphyomyrtus",0,"Adnataria","Symphyomyrtus","Eucalyptus_magnificata",NA,NA,NA,0,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.230988593,9.333333333,3002.575,557.025,-28.68,14,NA,87.5,48.75,5.073276754,0.3544,3.9375,37.16,NA,1.623986911,2.233592222,3.886705197,4.471638793,8.007225533,6.322610122,-1.03732906,40,19425.86554,120,151.8490501,-29.45724037,12,19,12,16.66,12.95,16,13,16,23,31,23.78,28.66,24,28,25,26.1,1,6,1.78,5.22,2,5,2,5,17,25,17.78,22.66,18.95,22,19,21.1,626,1163,645.5,958.64,705.15,901,732,887,30,48,30,44.88,31.9,44,34,43,99,151,99.78,143.2,102.85,141,111.5,138.2,1.111598541,1.459669213,1.128588091,1.459459117,1.133380016,1.456727734,1.133641433,1.446794927,16.2774121,32.33625158,16.2774121,32.33625158,16.45997252,30.7736766,17.23421421,26.79261519,1.005183339,13.95934486,1.005723014,11.26653742,1.00594703,10.50702763,1.005950809,8.650458908,4.522028287,6.029566526,4.641787361,5.695680242,4.680779008,5.598025692,4.732407029,5.313193782,0.019349211,0.052372865,0.019879187,0.040811298,0.020676113,0.032383907,0.021977141,0.031619026,12.4052914,20.58796565,12.70716287,20.15012267,13.43985896,20.00274688,13.82500955,18.73172112,38.89949036,64.71951358,41.32798164,64.47173628,43.13056711,64.12575639,45.44018046,61.16612879,0.357600003,0.799499989,0.438095995,0.686946001,0.483504994,0.611310026,0.494869992,0.600799978,3.05,3.05,195.85,12.1,0.127805032,0.011707795,-0.726693635,-0.492151041,5.282442017,6.558410546,3.493472658,2.57261223,0.120273294,0.357498296,2.352044331,-3.878776229,-4.44750044,-0.825317226,-0.375499591,25.0249999999999,NA,NA,0.325771267890524,NA,NA,0.6,NA,NA,23.9356776939085,8.26009483399959,2.96273147243853,15.525,NA,NA,NA,NA,NA
"Eucalyptus_major",0,0,0,0,0,0,"Eucalyptus_major","Exsertaria","Symphyomyrtus",0,"Exsertaria","Symphyomyrtus","Eucalyptus_major",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.191900598,20,NA,NA,NA,NA,NA,145,32.5,NA,1.1204,NA,NA,0.908,NA,2.995732274,3.481240089,4.976733742,NA,NA,0.113685764,157,165041.0758,476,150.7298352,-25.80917334,15,21,16.12,21,17,21,17,20,26,32,27,31.88,27,31,28,31,3,13,5,11,5,10.2,5,10,21,26,22,25.88,22,25,22,25,567,1523,661,1235.16,682,1141.8,692.6,1098.2,20,56,22.12,46.64,24,42,25,38,65,176,69.24,143.92,73.6,130,79,120.4,1.119301856,1.484519521,1.149009802,1.467910176,1.182419169,1.436390309,1.208338686,1.422084208,13.66495816,39.50590007,16.07097828,35.09135058,17.47022842,33.39695301,19.95762615,30.7189394,0.97766012,20.16175461,0.995544066,12.45433022,1.042953753,10.66478958,1.122796679,9.008798027,4.512930393,6.495616039,4.660509322,5.838126024,4.728947115,5.760165675,4.852019612,5.675310389,0.015875808,0.107057573,0.02272708,0.087458483,0.024862424,0.07421036,0.027037496,0.061234128,10.89128971,26.60967191,12.10020257,23.07917929,12.85943149,20.93465494,13.42833109,19.46289501,31.75740369,66.38494619,37.61169512,65.09697243,40.48102531,62.33652725,42.18329035,59.29144478,0.299299985,0.878199995,0.319889987,0.822030026,0.331949994,0.707875013,0.335799992,0.686049998,4,3,459.8,18,0.375925019,0.049347937,-1.102770942,-0.345487736,6.132964109,6.525029658,3.218875825,2.944438979,0.319126246,0.613127246,2.366947622,-3.69439771,-3.008859325,-1.139778133,-0.195978357,NA,NA,NA,NA,NA,0.6796,0.1,NA,NA,55,17.5,NA,NA,NA,0.02,NA,NA,NA
"Eucalyptus_malacoxylon",0,0,0,0,0,0,"Eucalyptus_malacoxylon","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_malacoxylon",NA,NA,NA,0,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.215962441,13.33333333,5107.633,1061.316667,NA,NA,NA,197.5,30,4.812544168,2.948,2.520833334,51.145,NA,1.571225877,2.590267165,3.401197382,5.285738584,8.538491366,6.967265554,1.081126974,72,16215.04027,212,151.3013685,-30.94768957,12,17,12,17,12,16,12,15,24,31,24,30,24,29,24.1,29,0,4,0,4,0,4,1,3,18,24,18,24,18,22,18,22,618,1000,675.68,958,713.05,958,730,940,35,58,36.42,53,37,51,37.1,50,114,187,119.94,177.9,124.55,173,125,170,1.141694188,1.518489838,1.151590942,1.498026831,1.187178253,1.490585597,1.20990334,1.486292968,15.79052703,34.69770241,16.15020958,28.27894237,16.33968156,26.92631407,16.80323378,26.02158801,0.682898164,10.15277767,1.11608151,7.984566097,1.131971276,7.777056718,1.201086199,6.414441538,4.668112993,6.620989561,4.685721307,6.116927067,4.724138113,5.790245612,4.858059295,5.688906558,0.01973929,0.045852397,0.02097764,0.043246673,0.021863749,0.039550795,0.022397776,0.032112203,15.31373103,23.92762915,15.52385072,23.02575165,15.78944171,22.44392567,16.30208333,21.7905269,35.91870944,64.18596013,39.4993456,62.43199766,40.81086629,61.10615508,42.00363528,60.43984006,0.355500013,0.781300008,0.370400012,0.712021979,0.436165008,0.658599973,0.451499999,0.647790015,4,4,244.95,14,0.222434965,0.017687046,-0.829734649,-0.41763895,5.505128263,6.569551544,3.63758616,2.708050201,0.200844742,0.471630114,2.051177953,-3.822925313,-4.03492278,-0.993171744,-0.339646499,0,NA,NA,7.55749999998834e-05,NA,1.012,0.5,NA,NA,47.5,4.56435464587638,4.40958551844098,0.0166665000000421,NA,NA,NA,16.595,0.4541666665
"Eucalyptus_mannensis_vespertina",0,0,0,0,0,0,"Eucalyptus_mannensis","Bisectae","Symphyomyrtus",0,"Bisectae","Symphyomyrtus","Eucalyptus_mannensis_vespertina",NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,1,0,0,NA,NA,0,0,0,0,1.304128902,10,NA,NA,NA,NA,NA,102.5,11,NA,1.618,NA,NA,NA,NA,2.302585093,2.397895273,4.629862799,NA,NA,0.481190819,138,77228.4001,352,114.6666195,-26.22989072,20,24,21,24,21,23.15,21,23,25,40,29,39,29,39,30,39,7,16,8,16,8,16,8,15,24,32,25.74,32,26,32,26,31,200,354,203.7,321.82,208.55,299.15,211,296,2,8,3,7.26,3,7,4,6,8,29,14,25.26,14,24,15,23,1.366384725,1.565382123,1.386710829,1.554374312,1.392139035,1.532691784,1.401657387,1.516088237,3.771556854,30.70214399,5.250810781,19.62866959,5.496147803,17.49715156,5.665672461,16.43862398,6.707734108,94.0201416,8.518546944,59.01769005,10.50561237,56.85616226,13.30844688,52.19670868,5.088519176,6.10201176,5.223637269,5.887662423,5.293236876,5.754228644,5.319892295,5.659285331,0.013387501,0.044734218,0.015438124,0.033675869,0.015984773,0.030093442,0.017313295,0.02854707,0.792860468,19.67754873,1.305061345,5.04831213,1.326158986,4.71687754,1.365712436,4.242340565,47.20044708,95.08878581,72.90982829,92.71858945,76.15776571,92.50825653,78.276614,92.36235097,0.068000004,0.155399993,0.068068,0.139367996,0.075099997,0.136600003,0.07868,0.133319998,2.15,6,90.6,4,0.061500005,0.014108669,-2.588934757,-1.990698312,4.517431272,5.340178821,1.386294361,1.609437912,0.059683007,0.247991946,4.040524609,-4.136118722,-4.260965845,-2.687248073,-1.970637391,NA,NA,NA,NA,NA,NA,0.75,NA,NA,37.5,4,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_mannifera_mannifera",0,0,0,0,0,0,"Eucalyptus_mannifera","Maidenaria","Symphyomyrtus",0,"Maidenaria","Symphyomyrtus","Eucalyptus_mannifera_mannifera",0,0,1,NA,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,NA,20,1731.675,314.1,NA,9.2,NA,127.5,20,5.514574008,1.583,1.85,38.23,NA,1.707394407,2.995732274,2.995732274,4.848116365,7.456844427,5.749711407,0.459321781,303,213925.9817,988,148.0461904,-35.41069064,6,15,9,14,9,14,10,14,20,28,22,27,22,27,23,27,-4,6,-1,5,-1,4,0,4,14,22,15,21,16,21,17,20,480,1590,572,1467.56,601,1166.8,637.6,1092.8,28,83,34,73.92,38,66.8,40,59.8,98,254,114,228.96,120,210.4,127.2,193,0.887032837,1.519278487,0.975823338,1.499703635,1.032823673,1.486269156,1.079414123,1.475734476,11.54889504,36.90238571,13.36360744,29.17814393,14.0971988,26.95496566,15.04578768,24.0784296,0.923643351,28.42328644,1.000061984,13.569543,1.001921022,11.71316471,1.062583256,8.800952721,3.951006293,5.756768783,4.135155369,5.286130651,4.258337808,5.107337832,4.341443459,4.984957663,0.015437446,0.119695726,0.017140928,0.045828609,0.018875544,0.040346356,0.020411904,0.035307331,8.850157738,23.4195315,10.67280045,21.53736764,12.4361613,20.7510767,13.24685364,19.70777524,34.33652782,67.63063939,43.87923312,63.93010742,46.08218683,62.51535765,48.07065875,60.47545052,0.375,1.326900005,0.448027995,1.083032012,0.459209993,0.966070014,0.477619988,0.850919998,5,5,565.8,28.8,0.506860021,0.021470812,-0.778247671,-0.034518969,6.340006508,6.398594935,3.663561646,3.394508394,0.410028029,0.711941023,2.460713398,-3.969888167,-3.841060865,-0.80289956,0.079764526,15.725,NA,NA,0.0675665259999998,NA,0.777,0.6,NA,NA,57.5,10,NA,6.70000000000002,NA,NA,NA,NA,NA
"Eucalyptus_marginata_marginata",0,0,0,0,0,0,"Eucalyptus_marginata","Other","Eucalyptus",0,"Longistylus","Eucalyptus","Eucalyptus_marginata_marginata",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,21.5,1625.222222,373.1111111,-27.10444444,11.84444444,527.8,85,18.75,4.360561111,7.7842412,NA,NA,NA,1.472600744,3.068052935,2.931193752,4.442651256,7.393399838,5.92187626,2.052101331,350,131580.7702,1176,116.7165863,-33.1023583,11,19,13.98,19,14,19,14,18,20,33,21,32,22,32,22,31,1,13,4,11.02,5,11,5,10,17,26,18,25,18,25,19,24,330,1440,398.96,1268.06,462.25,1190.65,502,1116.4,8,27,8,26,8,25,9,23,31,98,34,89.02,34,85,35,79.1,1.233264228,1.665235261,1.327124871,1.565930456,1.37241654,1.53680108,1.38885446,1.516301854,1.113832573,29.24787045,3.145081635,18.63526905,4.001073786,15.53825386,5.994729169,13.99374948,0.398012191,62.21170807,0.478552737,48.16239456,0.918196565,38.31862297,1.522136045,32.74122429,4.196610928,6.674037774,4.347675408,5.621320008,4.439620491,5.329496276,4.512221416,5.130219754,0.008668096,0.035639723,0.010839029,0.030210769,0.012062209,0.027281893,0.01292722,0.024022223,0.257595758,12.62984308,0.735926641,5.171284489,0.977822233,4.529025924,1.309837069,3.891976357,50.48380915,95.56083679,68.08905181,94.32763451,72.05413755,93.50833734,75.89877396,90.99937147,0.161200002,0.864499986,0.195959994,0.812119982,0.242660001,0.777939981,0.262840015,0.696939981,5,7,728.4,17,0.53527998,0.015219683,-1.416093989,-0.251105903,6.592222278,6.13610587,2.197224577,2.890371758,0.428712762,0.731628307,3.645936017,-4.417677898,-4.185165744,-1.629844753,-0.208107189,174.801695403819,0.250028393449353,0.608301622714859,0.189989685498132,NA,2.8065588,0.866025403784439,NA,NA,16.7082813798029,4.26956281914983,13.5,36.5207111880233,1.34060517014602,NA,NA,NA,NA
"Eucalyptus_mckieana",0,0,0,0,0,0,"Eucalyptus_mckieana","Eucalyptus","Eucalyptus",0,"Eucalyptus","Eucalyptus","Eucalyptus_mckieana",NA,NA,NA,0,1,0,0,0,1,NA,1,1,1,0,1,NA,NA,0,0,0,0,NA,21.111,NA,NA,NA,NA,NA,87.5,16,NA,1.5787,NA,NA,NA,NA,3.049794232,2.772588722,4.471638793,NA,NA,0.456601724,53,13916.12788,164,151.539355,-29.9900813,11,16,12.04,16,13,16,13,15,23,29,24.04,29,25,28.4,25.2,28,0,5,1,4,1.6,4,2,4,17,22,17.08,22,19,22,19,22,726,969,733.04,961.72,735.2,953.2,747.8,944.4,37,51,37,50,37,50,39.2,50,121,168,121.04,162,122,160.8,126,159.8,1.343521794,1.539711932,1.351803671,1.519647438,1.353417261,1.501507954,1.362597112,1.481287086,15.95492554,30.70193513,16.41870997,30.61940845,16.46734988,28.36746693,17.17499485,26.95648607,1.136818051,20.04724884,1.206163945,18.27755356,1.23236711,17.40869865,1.266398454,12.43612862,4.702234904,5.710876942,4.846713587,5.639407463,4.902802293,5.5310112,4.938344638,5.431349945,0.016989985,0.041053506,0.018619349,0.038869141,0.01971462,0.035492125,0.020678847,0.032128953,13.74787108,23.66882451,14.55560886,22.26945574,14.98597959,21.71942546,15.69816793,20.9383688,39.24039777,67.52524821,41.04486333,66.24867884,41.31727575,65.98491961,43.01555913,64.24878248,0.456,0.70539999,0.465327994,0.696167989,0.465999991,0.602639997,0.471560001,0.591700017,3,3,218,13,0.136640006,0.015777505,-0.763569665,-0.50643528,5.38907173,6.600142571,3.63758616,2.63905733,0.128076547,0.36964849,2.856970004,-3.926394769,-4.149170099,-0.765012759,-0.362164284,NA,NA,NA,NA,NA,1.09715545388974,0.173717522943938,NA,NA,27.5,6,6.55001178115989,NA,NA,NA,NA,NA,NA
"Eucalyptus_mcquoidii",0,0,0,0,0,0,"Eucalyptus_mcquoidii","Glandulosae","Symphyomyrtus",0,"Glandulosae","Symphyomyrtus","Eucalyptus_mcquoidii",NA,NA,NA,NA,1,1,0,1,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1.157800626,3,NA,NA,NA,NA,NA,62.5,7.5,NA,2.0364,NA,NA,NA,NA,1.098612289,2.014903021,4.135166557,NA,NA,0.711183543,4,512.9667045,16,119.6333334,-33.90017261,15,17,15.06,16.94,15.15,16.85,15.3,16.7,23,26,23.12,26,23.3,26,23.6,26,7,10,7.06,9.94,7.15,9.85,7.3,9.7,20,20,20,20,20,20,20,20,430,518,430.6,513.38,431.5,506.45,433,494.9,22,24,22,23.88,22,23.7,22,23.4,76,88,76.24,87.52,76.6,86.8,77.2,85.6,1.488324086,1.500156323,1.488519383,1.499878331,1.488812329,1.499461343,1.489300573,1.498766363,13.26337282,20.18265565,13.31861088,19.9611224,13.40146798,19.62882253,13.53956315,19.07498941,2.853919029,28.8831768,3.585994949,28.57408241,4.684108829,28.11044083,6.51429863,27.33770485,5.498845498,6.409227371,5.506140134,6.380106732,5.517082087,6.336425773,5.535318677,6.263624175,0.012740991,0.013959193,0.012784699,0.013954173,0.01285026,0.013946642,0.01295953,0.013934091,3.368684808,3.764046311,3.371322753,3.750869795,3.375279669,3.731105022,3.38187453,3.698163732,72.71368281,78.49354808,72.91899567,78.46766632,73.22696495,78.42884369,73.74024709,78.3641393,0.242400005,0.271699995,0.242476005,0.270603995,0.242590004,0.268959995,0.242780003,0.266219994,1.7,0,74.95,1.7,0.02636999,0.001096382,-1.416382486,-1.313192629,4.330075229,6.067267511,3.135494216,0.993251773,0.026028296,0.162388394,3.336141067,-4.354391222,-6.815739618,-1.416852522,-1.3070988,NA,NA,NA,NA,NA,NA,0.75,NA,NA,17.5,2.5,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_megacarpa",0,0,0,0,0,0,"Eucalyptus_megacarpa","Frutices","Eucalyptus",0,"Frutices","Eucalyptus","Eucalyptus_megacarpa",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.029411765,20,4007.95,772.15,-28.71,10.7,NA,105,24,5.014854024,9.49537,1.975,71.7,0.583,1.612404313,2.995732274,3.17805383,4.65396035,8.296035168,6.649178832,2.250804311,110,58340.12931,336,116.6202441,-33.92990358,11,18,11,17,12.45,17,14,16,20,31,21,30,21,30,21,28.1,1,12,1.18,12,3,12,5.9,11,17,23,17,23,18,22,18,22,512,1336,516.18,1288.86,520.35,1268,531,1197.3,9,26,11,24,12,24,12,24,38,90,40.18,88,42,86,43.9,84,1.250085413,1.582497776,1.270041703,1.556593521,1.301488231,1.537967175,1.322334838,1.503038208,0.828043749,17.11016957,1.040783338,15.24783309,1.112732228,13.51942094,2.49557424,12.67423093,0.997361362,47.25640488,1.019290433,30.55329285,1.052413046,28.12675285,1.416641378,21.30823135,4.140994151,5.782702525,4.266248226,5.130432262,4.375520269,5.069029832,4.427220996,4.993888474,0.011519092,0.035769468,0.011879637,0.029055929,0.01308532,0.025591202,0.015029962,0.024890016,0.199782652,4.76715168,0.250083758,4.615407623,0.257595758,3.68698281,0.619978908,3.44507707,71.01262156,96.68363063,74.57206721,95.60460098,77.36054777,95.27618599,78.64171829,94.9929952,0.269499987,0.850899994,0.300609998,0.845690018,0.377279992,0.807840002,0.442830002,0.783840001,4.55,4,747.65,12,0.430560009,0.012505882,-0.974767682,-0.213391258,6.618271585,6.254501662,2.564949357,2.564949357,0.358065982,0.656170716,3.336721182,-4.336264303,-4.381556205,-1.201941542,-0.167602396,673.291801833846,NA,NA,0.380233051144992,NA,5.41563576910105,0.739211291400052,NA,NA,35,9,NA,60.3871606110659,NA,NA,NA,NA,NA
"Eucalyptus_megacornuta",0,0,0,0,0,0,"Eucalyptus_megacornuta","Glandulosae","Symphyomyrtus",0,"Glandulosae","Symphyomyrtus","Eucalyptus_megacornuta",NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1.161956034,15,1331.17168,352.132,-27.65,10,NA,85,17.5,3.813924873,5.266533333,NA,NA,0.809355401,1.338658809,2.708050201,2.862200881,4.442651256,7.193814796,5.864006105,1.661372335,53,13005.96254,112,119.1419461,-34.07657542,15,17,15,17,15,17,15,16,22,28,24,28,24,28,25,28,6,10,6,10,6,10,6,9,19,21,20,21,20,20.4,20,20,369,775,378,485.72,378,479,379,456.8,16,23,18,22.96,18,21.4,18,20.8,58,81,70,79,70,79,70,78,1.423013826,1.526913226,1.424356063,1.522119125,1.426306466,1.520300329,1.429499169,1.510816912,12.36680094,26.0239776,13.68787503,23.43527857,14.42509182,22.83744001,16.22204113,21.93007151,0.604961753,40.80225754,0.631693482,33.82342911,0.666515678,15.47618961,0.870208144,13.51370907,5.115703901,6.917365551,5.244805018,6.817908525,5.451110601,6.660764376,5.492429972,6.586808443,0.008514918,0.031749363,0.009958106,0.031749363,0.010269992,0.02624166,0.01117092,0.023223976,2.660574913,6.841592868,2.914656301,6.766324361,3.673328479,6.229541302,3.826657971,6.203405301,64.37736066,80.96853002,64.37736066,79.90320587,67.00914892,77.47751872,68.47824224,76.68655523,0.192699999,0.597299993,0.197604007,0.282180008,0.197854996,0.279714991,0.199399993,0.267989993,2,0.4,101,3.4,0.081859995,0.015971668,-1.620220858,-1.273984083,4.624972813,5.934894196,2.944438979,1.481604541,0.078681777,0.286111857,2.739302689,-4.578529074,-4.136938872,-1.621490216,-1.265210085,44.7821751348577,NA,NA,0.0536244196592738,0.0127431375583859,1.12707764496408,0.725404101939816,NA,NA,25,7.5,NA,13.0166850874816,NA,NA,NA,NA,NA
"Eucalyptus_melanoleuca",0,0,0,0,0,0,"Eucalyptus_melanoleuca","Adnataria","Symphyomyrtus",0,"Adnataria","Symphyomyrtus","Eucalyptus_melanoleuca",NA,NA,NA,NA,1,0,0,0,NA,NA,1,1,1,0,1,NA,NA,0,0,0,0,1.262937827,30,1833.4375,423.2125,NA,NA,NA,110,25,4.564904507,4.481,4.091666667,51.185,NA,1.518397595,3.401197382,3.218875825,4.700480366,7.513947899,6.047874417,1.499846236,111,132393.0294,268,150.3859547,-26.15851994,17,22,17,20,17,20,17,20,27,33,27,33,27,32,28,31,5,10,5.2,9,6,8,6,8,21,27,22,27,22,27,22,25,553,1073,595,1032,635.5,924.5,691,854,21,44,25.2,42,26,35.5,28,33,76,139,84.4,134,86.5,117,89,110,1.12340337,1.487041871,1.163223418,1.481084836,1.189539482,1.463328679,1.227409879,1.426960846,14.51648601,41.10360718,16.08255485,40.20479774,17.30040479,36.65131505,18.95177205,34.84647783,0.99895066,21.18276978,1.239745641,20.12387772,1.731218159,16.91450691,2.206529617,12.95225906,4.742771943,6.880304495,4.826101939,5.979406055,4.875641783,5.881001631,4.906303088,5.802620173,0.018899755,0.09579417,0.023195004,0.087946789,0.024400334,0.078419631,0.027871553,0.066116857,8.80892388,20.40663369,9.56126105,19.31620541,10.18570312,18.79386854,11.20830011,18.59724267,38.72176043,69.1402092,39.84500732,66.97593702,40.11613146,64.67556095,42.00268555,61.80247815,0.254900008,0.631699979,0.268660009,0.610499978,0.274950013,0.494199991,0.325599998,0.477699995,3,5,289,9.5,0.219249979,0.054019296,-1.29116597,-0.704815003,5.669880923,6.454412091,3.295836866,2.351375257,0.198235898,0.468241368,2.828171651,-3.713158438,-2.918413959,-1.314308606,-0.493477021,135.093707253829,NA,NA,0.457047819888972,NA,4.139,0.5,NA,NA,40,10,NA,71.9488660294008,NA,0.0166666666666667,NA,0.465,0.4416666665
